avg_rating,quest_name,type,length,description_num,description_text,game
2.5,Kill the Forsworn Leader,kill,short,2,"I am Igmund of Markarth. I have heard that there has been some trouble at Serpent's Bluff Redoubt.\nIt seems that one of our own has become involved with a Forsworn. It appears that he was leading them into battle and then fleeing when they were defeated. He must die for his crimes against us all.\nIf you could track down the Forsworn leader, we would gladly give him up as a reward.",skyrim
1.615384615,Kill the Forsworn Leader,kill,short,3,"I am Igmund of Markarth. I have heard that there has been some trouble at Serpent's Bluff Redoubt recently.\nIf you could get rid of those savages, it would go a long way toward improving our relations with the Forsworn.\nYou must find the Forsworn leader and bring him before me.",skyrim
1.818181818,Kill the Forsworn Leader,kill,short,4,I am Igmund of Markarth. I have heard that you have killed many Forsworn before.\nYou must do something for me. I want to know what happened at Serpent's Bluff Redoubt.\nFind out where the Forsworn are hiding and bring them here. Then we will deal with them.,skyrim
3.153846154,Kill the Forsworn Leader,kill,short,5,"I am Igmund of Markarth. I have heard that you have been looking for work. If you do not mind, could you kill a Forsworn leader? It would please me greatly.\nA Forsworn leader has been terrorizing our people. They practice banditry and we must put them down. You will travel to Serpent's Bluff Redoubt and find the Forsworn leader. Kill him and bring his head back here.",skyrim
1.363636364,Kill the Forsworn Leader,kill,short,6,"I am Igmund of Markarth. I have heard that there has been some trouble with bandits at Serpent's Bluff Redoubt.\nThere was a Forsworn leader here recently named Forsworn leader. He was one of my men. If you could get him, it would help me out a lot.\nIf he isn't dead by now, then I'll send for his bodyguard and have them bring it to me.",skyrim
1.866666667,Kill the Forsworn Leader,kill,short,7,"I am Igmund of Markarth. I rule over Markarth with honor and justice.\nA group of savages has taken up residence at Serpent's Bluff Redoubt. They have been practicing banditry there for some time now.\nThey call themselves the Forsworn. If you wish to help them, then do so. Kill the Forsworn leader. It will serve as a warning to others.",skyrim
1.666666667,Kill the Forsworn Leader,kill,short,8,"I have heard rumors of a Forsworn leader named Forsworn leading his people in Markarth. I would like you to go and eliminate him.\nHe has been killing innocent civilians for years now. If he continues, it will only make things worse. He must die!\nGo to Serpent's Bluff Redoubt and find the Forsworn leader. Kill him.",skyrim
2.916666667,Kill the Forsworn Leader,kill,short,9,"I am Igmund of Markarth. I rule over Markarth and its people with honor.\nA few years ago, a group of savages known as the Forsworn came into our lands. They have been terrorizing our people for many years now. We need to rid ourselves of these savages once and for all.\nYou must go on a mission to the Forsworn stronghold at Serpent's Bluff Redoubt. There you will meet up with some fellow warriors and exact your revenge upon the Forsworn. Kill them all!\nWhen you return, report back here.",skyrim
2.692307692,Kill the Forsworn Leader,kill,short,10,I am Igmund of Markarth. I have heard that there has been some trouble with bandits in Markarth recently.\nI would ask you to do something for me. You must go to Serpent's Bluff Redoubt and kill one of those Forsworn leaders. They practice banditry here in Markarth. Kill them all!\nYou will receive your reward when they lie dead.,skyrim
2.0,The Path of Knowledge,fetch,long,1,"I have been looking for something like this for years... and I've never seen it before!\nIt seems that the Dwemer discovered the Black Book that is connected with Miraak. It is a book that is connected with him.\nIf you could get to Nchardak, I would give you the Black Book.",skyrim
2.0,The Path of Knowledge,fetch,long,2,"I've been looking everywhere for something that might help me read Miraak. I'm sure he has some sort of reading room somewhere in Nchardak.\nI think it may have been destroyed by Dwemer, but I don't know what happened. I did find the Dwemer's reading room, though... It must have been there when they built the ruins.\nIt would seem that the Black Book is connected with Miraak. Perhaps you could get it for me?\nIf you do, I'll give you my thanks.",skyrim
2.476190476,The Path of Knowledge,fetch,long,3,"I've been looking for something like this. A place where I could read about Miraak and his enemies without being seen by them.\nI think I may have found it. It's called Nchardak.\nIt's a Dwemer ruin. There used to be a reading room there. I don't know what they did with it... but I do know that it contains the Black Book.\nIf you get your hands on it, bring it back here.",skyrim
2.3125,The Path of Knowledge,fetch,long,4,"I've been looking for something to help me read my enemies' minds. I think I might have found it!\nThe Dwemer have discovered something they call the Black Book. It is a book that connects you to your Miraak. If you could get into the reading room in Nchardak, I believe I would be able to unlock its secrets.\nIf you do, please give this book to me.",skyrim
1.8125,The Path of Knowledge,fetch,long,5,"I have been looking for something like this for years! I've even written about it in my books... but nothing ever came of it. Until now.\nIt seems that the Dwemer discovered something similar to what we do here at Nchardak. It's called the Black Book. A book that is connected with Miraak. I don't know how they did it, but somehow they got hold of it. But I'm sure they wouldn't let anyone else read it. So I'm going to try and get it out of there.\nIf you want to help me, just go to Nchardak and find the Black Book. If you can't get it out, then I'll give you the book anyway.",skyrim
2.45,The Path of Knowledge,fetch,long,6,"I've been looking everywhere for something to help me learn more about my enemies. I think they might have learned what we're doing here at Nchardak... and it could be dangerous!\nWe need to get our hands on the Black Book. It's a book that has connections with Miraak. I don't know if he knows about its connection or not. If he does, it would make him even more powerful than he already is.\nFind out how the Dwemer got hold of it.",skyrim
2.125,The Path of Knowledge,fetch,long,7,"I have been looking for something like this for years! I've even written about it in my books... but nothing ever came of it. Until now.\nIt seems that the Dwemer discovered something similar to what we do here at Nchardak. It's called the Black Book. A book that is connected with Miraak. I don't know how they did it, but somehow they got hold of it. But I'm sure they wouldn't let anyone else read it. So I'm going to try and get it out of there.\nIf you want to help me, just go to Nchardak and find the Black Book. If you can't get it out, then I'll give you the book anyway.",skyrim
2.217391304,The Path of Knowledge,fetch,long,8,"I've been looking for something to help me learn more about Miraak and I think I may have found it!\nThe Dwemer had a reading room here at Nchardak. It was a place for mages to gather information on the Dwemer. They would come here to read books or study forbidden magic. But when they learned what we did, they closed the reading room down.\nThey didn't know how much danger it posed to us. I'm sure they thought that by closing the reading room, they could keep us out. But I don't believe them. There's no way that the Dwemer would close up a place like this just because we're dangerous. So I went into the ruins and found the Black Book. It's connected with Miraak.\nIt's a book that is connected with Miraak. It contains all sorts of information about him. I'd love to get my hands on it but... well, you'll have to do your own research.",skyrim
2.0,The Path of Knowledge,fetch,long,9,"I have been looking for something like this ever since I learned about the Dwemer. They're so old and mysterious, but they've never revealed themselves to me before!\nThey're all over the place. In ruins, hidden away in places we don't even know about. It's almost as if they want us to search for them.\nMaybe you could help me? You'd need to get into the reading room in Nchardak. There you'll meet up with Miraak. He's my enemy. He wants the Black Book.\nIf he gets it, then he has what he needs to make his escape.",skyrim
2.523809524,The Path of Knowledge,fetch,long,10,"I have been searching for something like this for years... and I still haven't found it! It seems that the Dwemer discovered the Black Book that is connected with Miraak. They must have locked it away somewhere in the ruins of Nchardak.\nI've done all I could do to get into the reading room, but nothing has worked. If you're willing to help me out, I'll give you what I know about the Black Book.\nIt is a book that is connected with Miraak. It is said to contain forbidden knowledge. I'm sure there is no way to open it without breaking the seal.",skyrim
2.176470588,Climb the Steps,delivery,short,1,"I'm Klimmek, one of the Greybeards. I've been looking for someone to help me with something important.\nThere's a problem here in High Hrothgar that needs to be solved. It's a matter of some urgency, but I don't know how much longer I can keep my hands off it.\nSomeone has stolen all of our food supplies. They have taken everything we need to feed ourselves and our followers. We're going to have to cut back on what we eat. That will mean less for us, but more for everyone else.\nYou'll go up the 7,000 steps to High Hrothgar. There you'll find the bag of food supplies. You'll then take them to the Greybeards. They'll give you your share.",skyrim
2.476190476,Climb the Steps,delivery,short,2,"I am Klimmek, one of the Greybeards. I have heard that you've been looking for something to do with your time? Well, here it is!\nA little task for you. Deliver these bags of food supplies to the Greybeards for me. They need them to feed themselves during the winter months. You'll find them in the 7,000 steps to High Hrothgar.",skyrim
2.3125,Climb the Steps,delivery,short,3,"I am Klimmek, one of the Greybeards. I have been asked by my fellow Greybeards to deliver some supplies to the Greybeards' home on High Hrothgar.\nYou must go up the 7,000 steps to High Hrothgar, put the bags of food supplies into the offering chest at the top of the stairs, then take them down to the Greybeards' home. There you will meet with the Greybeards.\nGood luck.",skyrim
1.75,Climb the Steps,delivery,short,4,"I am Klimmek, an old man. I have been asked by the Greybeards to bring you some food supplies.\nThey say that they can't find any more of them here. They've got no choice but to send it to me.\nYou must go up the 7,000 steps to High Hrothgar, and put the bags of food supplies into the offering chest at the top of the stairs. It will be delivered to the Greybeards.",skyrim
2.473684211,Climb the Steps,delivery,short,5,"Greetings, I am Klimmek. You have come to Klimmek? Good. I have something important to discuss with you.\nI've been looking into the matter of your delivery of the bag of food supplies to the Greybeards. I'm not sure if it will be possible for me to do so myself.\nYou must go up the 7,000 steps to High Hrothgar. There you'll find a door that leads to a room where you can place the bags of food supplies. Now please... Please don't make me send someone else up there.",skyrim
1.739130435,Climb the Steps,delivery,short,6,"I am Klimmek, and I have a delivery for you.\nA small shipment of food supplies has been delayed by bad weather. We're going to need more than just a few days' worth of supplies to get us through this storm.\nIf we can't get our shipments here before the Greybeards arrive, they'll be short on everything from salt to meat. If it weren't for them, we'd all starve.\nWe've got a delivery for you. It's a small shipment of food supplies, but it needs to be delivered quickly. You must go up the 7,000 steps to High Hrothgar. Once there, you will find a door leading into the house of the Greybeards. Inside, you will find a large chest containing a sack of food supplies. This is your reward.",skyrim
1.769230769,Climb the Steps,delivery,short,7,"Greetings, my name is Klimmek. I am an old man who has lived here all his life.\nI have been asked by the Greybeards to bring you some food supplies. They have not been able to get any from the other cities because they were too far away.\nPlease take care of these supplies as they will be used by the Greybeards.\nYou can find me at the 7,000 steps leading up to High Hrothgar.",skyrim
1.571428571,Climb the Steps,delivery,short,8,"I'm Klimmek, and I've been looking for someone to give me some help with my problem.\nI was given a task by one of the Greybeards, but he said that they wouldn't be able to do anything about it until after sunset. So I asked him if there were any other tasks I could take on. He told me to go find something to bring to the Greybeards.\nThey're all so wise, and they can tell you what needs to be done. They'll even teach you how to use the Greybeards' weapons. But they won't let you into their home. It's too dangerous. You have to get inside their home.\nYou need to climb the 7,000 steps to High Hrothgar. Then you need to put the bag of food supplies in the offering chest at the top of the stairs.",skyrim
2.095238095,Climb the Steps,delivery,short,9,"I am Klimmek, one of the Greybeards. I have been asked by my fellow members of the Greybeards to help you with your delivery.\nWe need to get more food supplies to the Greybeards' home in High Hrothgar. There they keep their storehouses full of provisions for themselves. But there isn't enough food to go around. So we're going to bring it all over here.\nYou'll be climbing the 7,000 steps to reach our home. Once inside, place the sack of food supplies in the offering chest at the top of the stairs. Then take the rest of the supplies out into the wilderness.",skyrim
1.826086957,Climb the Steps,delivery,short,10,"I'm sorry I haven't been able to find you here. You're not going anywhere?\nYou've got to help me! My son has gone missing. He was supposed to meet with us at the Greybeards', but he never showed up.\nHe left his bag of food supplies on the 7,000 steps to High Hrothgar. I need it back so that we can give it to the Greybeards.\nIf you could get my son's bag of food supplies to the Greybeards, they'll be grateful.",skyrim
2.318181818,Pain in the Necklace,fetch,short,1,"I'm Fethis Alor, and I've got something you might want to see. It's an East Empire Pendant!\nThey are popular amulets that were made exclusively for the East Empire Company. They're so popular they even have their own store on Solstheim.\nThey cost me quite a bit of money each, but I don't make much profit off them. So I thought I'd give it up for a while. But now I need more. I'll pay you well if you help me out.",skyrim
2.814814815,Pain in the Necklace,fetch,short,2,"I'm Fethis Alor. I used to sell East Empire Pendants. They're popular among East Empire Company miners and collectors.\nThey're very expensive, but they make great amulets. I've heard rumors of the East Empire Company using them as currency on Solstheim.\nIf you could get me some, I'd pay you well.",skyrim
1.866666667,Pain in the Necklace,fetch,short,3,"I've got a problem here on Solstheim. I'm having trouble getting East Empire Pendants.\nIt's a popular amulet, and it was made specifically for the East Empire Company. It's very heavy, so they're all over the place. But there aren't any more of them around.\nIf you could get me a few, I'd pay you well.",skyrim
1.75,Pain in the Necklace,fetch,short,4,"I'm sorry I haven't been able to keep up with demand lately. But if you're interested in something specific, I have something I've been working on. It's called an East Empire Pendant.\nIt was made specifically for the East Empire Company. They like it because they think it looks cool. And it's very rare. So if you ever see one of them, buy it!\nYou'll need to get it from Solstheim.",skyrim
1.818181818,Pain in the Necklace,fetch,short,5,"I'm Fethis Alor, and I do business here on the island of Solstheim.\nYou're asking about special mining gear? No, I don't have any. But if you could get me some, I'd pay you well.\nLook around. There are old East Empire Company mines on the island. They make special equipment for the East Empire Company. You'll probably recognize it as something they made specifically for us. It's called an East Empire Pendant.\nIt's very popular among the East Empire Company. If you ever need it, just ask.",skyrim
1.947368421,Pain in the Necklace,fetch,short,6,"I've got something I'd like to show you...\nIt's a set of East Empire Pendants, but they're only available on my island, Solstheim. They're popular among East Empire Company miners because they're light and strong enough to take a beating.\nThey're also very expensive, so I'm willing to pay you well for them.",skyrim
1.611111111,Pain in the Necklace,fetch,short,7,"I'm Fethis Alor, and I've got a problem here on Solstheim. It's a bit of a sensitive matter, but it could get me into trouble if you don't know what I mean.\nIt all started when one of my customers was selling East Empire Pendants to us. He said they were special amulets made specifically for the East Empire Company. They're really popular, so we decided to make them ourselves.\nBut then someone else came along and told everyone they were just regular amulets. We had to stop making them immediately. Now people think they're special. If they ever want to buy them, they'll have to pay more.",skyrim
2.130434783,Pain in the Necklace,fetch,short,8,"I've got a problem here on Solstheim. I'm having trouble selling my special East Empire Pendants.\nThey're very popular among East Empire Company miners and collectors. They make excellent amulets. But I don't have any more of them. I'd love to get more, but I can't get anyone to buy them.\nIf you could bring me back a few of these, they would help me out.",skyrim
2.052631579,Pain in the Necklace,fetch,short,9,"I'm Fethis Alor, and I do business here on Solstheim.\nI don't make any special equipment for the East Empire Company. I just have a few of my own designs. But you've probably heard about them before. They're called East Empire Pendants.\nThey're popular among miners because they look like real gold when you wear them. And they come in different colors, too. You can get them at any number of places, but I always buy mine directly from the people who make them.",skyrim
1.368421053,Pain in the Necklace,fetch,short,10,"I'm Fethis Alor, and I do business here on the island of Solstheim.\nMy name is Fethis Alor. I'm a merchant by trade, but I also have my own little corner of the world. I've got a few things I like to offer you, if you're interested.\nYou see, I know a thing or two about mining. And when it comes to mining, there's something special about them. It takes skill, and patience, and knowledge, and most importantly, luck. But I've learned what works. So I make my own special gear.\nIt's called East Empire Pendants. They're popular among the East Empire Company, so they get a lot of attention. You'll probably want one yourself.",skyrim
2.2,Kyne's Sacred Trials,kill,long,1,"I am Froki, a humble follower of Kyne. I have heard that there are Divines who wish to replace the old gods with new ones. They believe they can do so through the worship of Kyne's Sacred Trials.\nI think it would be best if you hunted down these guardians and returned with my blessing. You must prove yourself worthy before Kyne herself.",skyrim
1.733333333,Kyne's Sacred Trials,kill,long,2,"I am Froki, a worshiper of Kyne. I think the Divines are impostors. They have taken over the worship of our ancestors, and they've even taken over our religion! We need to stop them!\nWe must hunt down the guardian beasts blessed by Kyne. These creatures are powerful enough to take on dragons or giants. But we must first kill the beast before it takes on its true form. This task can be completed in three ways: by killing the guardian beast itself, by defeating the guardian beast with the help of one of your fellow Divines, or by using the Kyne's Sacred Trials ritual.\nThe Kyne's Sacred Trials ritual requires you to slay the guardian beast. It will grant you the blessings of Kyne upon your death.",skyrim
2.083333333,Kyne's Sacred Trials,kill,long,3,"I think it's time we started teaching people about the true nature of the Divines.\nWe've been fooled by the Divines for so long, I'm sure they're not even real. But there's no denying that they have taught us something valuable. They teach us how to respect the creatures around us.\nYou'll be going on a hunt with me. It's called Kyne's Sacred Trials. It's a ritual that has been passed down through the ages. It's supposed to make you stronger, but only if you kill the guardian beast. If you fail, then you fail as well.\nIf you succeed, however, you'll get your Kyne's blessing. You must also slay the guardian beast before returning to me.",skyrim
2.944444444,Kyne's Sacred Trials,kill,long,4,"I am Froki, a follower of Kyne. I have been pondering about the Divines. It seems that they are not what they seem. They are impostors!\nThey teach us to respect the beasts we hunt, but they do so with lies. We worship them as if they were true deities, but it isn't true. Their teachings are empty, hollow words. They don't help us understand our place in nature or ourselves.\nWe need to find out who they really are. Let me show you something. This is a piece of Trials of Kyne. It was given to me by my patron, Kyne. She said it would be a test to see whether I truly belonged here among her followers.\nYou must kill the guardian beast blessed by Kyne. Bring its head to me and I'll give you his blessing.",skyrim
1.5,Kyne's Sacred Trials,kill,long,5,"I think you're mistaken about the Divines. I don't believe they're real. They're impostors! And I'm going to show them what it means to be imposter gods!\nYou must hunt down the guardian beast blessed by Kyne. It's called Kyne's Sacered Trials. It appears only at the location of its guardian.\nIf you kill the guardian beast, you'll have your reward. But if you fail, you'll know what it means to be an imposter god.",skyrim
2.0,Kyne's Sacred Trials,kill,long,6,"I am Froki, a follower of Kyne. I think the Divines are impostors, but they're not the only ones. There are other beings out there as well.\nThey teach us to respect the beasts we hunt. But it seems they've forgotten something important. It's called Kyne's Sacred Trials. They say it tests our devotion to the beast. Well, I'm going to give you the Kyne's Sacred Trials ritual.\nIt requires you to kill a guardian beast blessed by Kyne. Bring me its hide, and I'll make sure it appears at your task site.",skyrim
2.375,Kyne's Sacred Trials,kill,long,7,"I think there may be something wrong with our worship of Kyne. I have been pondering about it myself. I believe that the Divines were not the original creators of man. They took over after we had become too clever to keep up with them.\nThey taught us to respect the beasts. But they also taught us to fear them. And now, we must face the guardians themselves. It is a test of our faith. If you can defeat these creatures, then you have proven your worth to me.\nYou will need to hunt the guardian beasts blessed by Kyne. These creatures are very old, and very powerful. When they are slain, they will grant you the Kyne's Sacred Trials. This ritual will force the creature into a state of submission. You will then kill it and take its power. Then return to me.",skyrim
2.0,Kyne's Sacred Trials,kill,long,8,"I am Froki, a humble follower of Kyne. I have heard that you have been training with your sword in the wilderness. I would like to ask if you could help me.\nA great number of people believe that the Divines are imposter gods. They think they can make themselves gods by killing the guardians of nature. This has become so common that it has given rise to the name ""Kyne's Sacred Trials.""\nIt seems that there are many guardians who live on the edges of civilization. These creatures are known as guardian beasts. They are very powerful and intelligent. If we kill them, they will appear before us. We must find out what makes these beings do this.\nYou may go now. You must kill the guardian beast, the guardian crab or the guardian skeever. It doesn't matter which one you kill first. Return here when you have killed all three. Then come back here and tell me how you did it.",skyrim
1.941176471,Kyne's Sacred Trials,kill,long,9,"I am Froki, a follower of Kyne. I think the Divines are impostors, but I have no proof.\nMy people worship Kyne as a goddess, and we believe she gave us the gift of Kyne's Sacred Trials. We also believe that her blessing can be found in the guardian beast, the guardian crab or the guardian skeever.\nIf you could kill these creatures and bring me their skulls, I would give you the symbol of their death.",skyrim
2.055555556,Kyne's Sacred Trials,kill,long,10,"I think there may be something wrong with our worship of Kyne. I have heard that the Divines were once a pantheon of gods, but now they seem to be just another bunch of impostors.\nWe need to put aside our differences and work together. It's time we tested ourselves against the guardians of the world.\nYou must hunt down the guardian beast blessed by Kyne. These creatures are known as Kyne's Sacred Trials. They are said to be powerful allies of Kyne. You must defeat them and bring back the Kyne's Sacred Trials to me.",skyrim
1.588235294,Ashes to Eternity,delivery,short,1,"I am Thadgeir, a warrior and a priest of Arkay. I was once a great hero. But now my body fails me. My spirit remains strong, however. And so I ask you to do something for me.\nMy name is Thadgeir. You have heard of Runil? He is a man who has served as a priest of Arkay for many years. He lives in Falkreath.\nHe will give you his old friend Berit's ashes, which he said were Berit's. Bring them to him, and he will tell you where they may be found.",skyrim
2.052631579,Ashes to Eternity,delivery,short,2,"I am Thadgeir, and I have been waiting for you! You must go to Falkreath and deliver my friend Berit's ashes to Runil, the priest of Arkay.\nMy friend Berit was killed by bandits while we were traveling through Falkreath. He was a good man who served his people well. Now he has become a ghost, and I wish to honor him with his own service as a priest of Arkay.\nPlease bring me his ashes.",skyrim
1.142857143,Ashes to Eternity,delivery,short,3,"I am Thadgeir, a warrior of old. I was once a great hero and now I am a humble priest of Arkay.\nMy name is Thadgeir. My family has been burying my ancestor Berit since he died over two thousand years ago. It seems that his remains were stolen by bandits and buried here in Falkreath.\nI have heard rumors about Runil, the priest of Arkay. He is said to be a man who knows how to honor the dead. If you could get Runil to return my ancestor's ashes to me, it would be most appreciated.",skyrim
1.166666667,Ashes to Eternity,delivery,short,4,"I am Thadgeir, and I am an old warrior.\nMy name is Thadgeir. I was born into a family of warriors. My father, Thadgeir, was one of the best warriors that ever lived. He was also a good man.\nHe died when I was young. It took me years to learn how to accept my loss. I had no friends or family to turn to. But now, as I look back on it, I realize that he was right. There were things about life that I needed to learn before I could truly understand him.\nMy mother, Thadgeir's wife, taught me many things during her long illness. She taught me patience and compassion. I have always been a person who seeks justice.\nNow, I want you to go to Falkreath and bring Berit's ashes to Runil, the priest of Arkay.\nPlease, take care of your own affairs.",skyrim
1.733333333,Ashes to Eternity,delivery,short,5,"I am Thadgeir, a warrior and a priest of Arkay. I have been sent here by my people to lead them into battle.\nMy people have long since given up on me. They say that I am weak and that I lack courage. But they don't know what it means to be strong or courageous.\nYou must go to Falkreath and bring back Berit's ashes. Bring them to Runil, the priest of Arkay. He will give you your reward.",skyrim
1.833333333,Ashes to Eternity,delivery,short,6,"I am Thadgeir, and I have been sent here by my people to fulfill your mission.\nYou must go to Falkreath and deliver the ashes of Berit to Runil, the priest of Arkay. He will know what to do with them.",skyrim
2.777777778,Ashes to Eternity,delivery,short,7,"I am Thadgeir, a warrior of old. I have been asked by my fellow warriors to bring Berit's ashes to Runil, the priest of Arkay.\nYou must go to Falkreath and deliver them to him. He will surely know what to do with them.",skyrim
1.444444444,Ashes to Eternity,delivery,short,8,"I am Thadgeir, and I have served the gods well.\nMy service has been rewarded with the title of warrior, but my time as a warrior was not without cost. My life has been spent on the front lines, fighting for honor and glory.\nOne day, my friend Runil will return home from his duties in Falkreath. He has been missing for some time now. We must hurry to his aid.\nHe has been given the name Berit by those who serve him, and he has lived many lives. But his most recent one ended in death. His remains were found here in Falkreath, and they must be delivered to Runil, the priest of Arkay.",skyrim
2.153846154,Ashes to Eternity,delivery,short,9,"I am Thadgeir, a warrior and a priest of Arkay. I have been sent here by my people to help you.\nYou must go to Falkreath and deliver Berit's ashes to Runil, the priest of Arkay. He will know what to do with them.",skyrim
2.470588235,Ashes to Eternity,delivery,short,10,"I am Thadgeir, a warrior and a priest of Arkay. I have been asked by Runil, the priest of Arkay, to bring Berit's ashes to him.\nHe was my friend and companion during many years of service. He died long ago but his spirit still dwells within me. I would like to offer my services as a guide to those who may follow in his footsteps.\nTravel to Falkreath and speak with Runil, the priest of Arkay. Tell him that you are a seeker of wisdom and that he must give you his blessing. Then take your leave.",skyrim
2.384615385,A Drink to Win,other,short,1,"I'm Sam Guevenne, and I have a challenge for you!\nYou've got to get me drunk in one of my favorite taverns! That means you're going to drink with me. And if you can't keep up, well... I'll just have some of my own brew.",skyrim
3.0,A Drink to Win,other,short,2,"I'm Sam Guevenne. I'll be your guide on this journey of drunkenness!\nYou want to know what it means to be drunk? Well, you've just found out! It's not easy being sober when everyone else around you is so much more intoxicated than you are.\nIt's time to get down and dirty with me. You can't drink like this in public. That would be embarrassing.",skyrim
2.333333333,A Drink to Win,other,short,3,"I'm Sam Guevenne, and I've got something for you! You're going to drink with me tonight.\nYou want to know what it takes? It takes being nice. And not just any kind of niceness, but the kind that makes people like you.\nTonight we'll be having a drinking contest. You have to get as drunk as possible before someone else does. So come on down to my house, and I'll show you how it's done.",skyrim
2.0625,A Drink to Win,other,short,4,"I'm Sam Guevenne. I have something for you. It's a special prize for winning the competition. You'll need it to prove your worth as a member of our group.\nIt's called a staff. It can be used in many ways. Just remember that when you use it, you're not using it for its normal purpose - you're using it for something else entirely. And that something else is... well, it depends on what you do with it. But if you drink enough, you might just learn more about yourself than you ever thought possible.",skyrim
3.3125,A Drink to Win,other,short,5,"I'm glad you're here! I've got something that'll make your day brighter. It's called a drinking contest.\nYou and I are going to have a drinking competition. You drink until I tell you stop. If you can keep up, I'll give you this staff.\nCome on, get yourself some alcohol.",skyrim
1.866666667,A Drink to Win,other,short,6,"I'm Sam Guevenne, and I've got something you might want to try out.\nYou're going to be in my tavern, so drink up! You'll need it after we get through this fight.",skyrim
2.368421053,A Drink to Win,other,short,7,I'm Sam Guevenne. I'm a nice guy. You can have this staff if you finish your drink with me.,skyrim
1.733333333,A Drink to Win,other,short,8,I'm Sam Guevenne. I'm a good friend of yours. You're going to drink with me? That sounds like fun!\nYou've got a few days before you have to leave town. Let's get started on your training.,skyrim
2.461538462,A Drink to Win,other,short,9,"I'm not sure what you're doing here, but I've got something I'd like to show you.\nIt's called a drinking contest. It's not really much of a competition, but it'll do nicely to get your name out there.",skyrim
1.736842105,A Drink to Win,other,short,10,"I'm glad you're here! I've got something for you. It's a challenge. You can't refuse it. If you do, I'll give you this staff.\nYou want to drink? Drink up. And if you don't finish your glass, then you have to drink again.",skyrim
1.4,The Prey,kill,short,1,I'm glad you're here! I've been looking for someone to remind me of my place in this world.\nYou're going to track down one of our Dawnguard members. He has something we need to know about. Kill him discreetly. We'll give you your reward later.,skyrim
1.842105263,The Prey,kill,short,2,"I'm Garan Marethi. I'm one of the few remaining members of my kind.\nYou're going to help me. I've been hunting for years now, but no one listens. We need to change that.\nWe have a problem. A very big problem. It's called the Dawnguard. They don't listen to us. And we're not just talking about the humans. The Dawnguard are everywhere. In fact, it's almost like we're all one people.\nThey're our prey. If we don't stop them, they'll consume everything in sight. So we need you to track down a Dawnguard member. Kill him discreetly. Then tell everyone else to do the same.",skyrim
2.181818182,The Prey,kill,short,3,I'm Garan Marethi. I'm a fellow vampire. And you're going to help me.\nWe've been hunting these people for years. We have no choice but to hunt them until we find one of them. But there are too many of them. They keep coming back to camp. So we need to do something about it.\nYou're going to track down a Dawnguard member. Kill him in private. Don't let anyone know what happened. Then report back here when you're done.,skyrim
1.461538462,The Prey,kill,short,4,"I am Garan Marethi, a fellow vampire. I have heard rumors about you. You seem like a good person. Perhaps you could help us?\nWe are in need of someone to remind the Dawnguard that we are the prey. We must be more subtle than our enemies realize.\nYou can find a Dawnguard member by tracking down one of them. Do not let your guard down when he or she appears on the street. They will know you're here. If they do, run! Otherwise, wait for them to pass. When they do, attack. Kill them quickly.",skyrim
2.307692308,The Prey,kill,short,5,"I am Garan Marethi, a fellow vampire. I speak with elegance.\nYou have been chosen by fate to lead our kind into battle against the enemy we cannot defeat on our own. You must do what you were born to do. Track down a Dawnguard member, and kill him discreetly. This will serve as a warning to others.\nBe vigilant, my friend.",skyrim
2.307692308,The Prey,kill,short,6,"I am Garan Marethi, a fellow vampire. I have heard rumors about you.\nYou must be one of those people who can't help but notice when others suffer. You must be someone like me.\nWe are hunted by the Dawnguard. They say we are too intelligent for them to hunt us alone. So, we need to prove ourselves worthy. We must make our presence known to the rest of the world.\nFind out where a Dawnguard member has been slinking off to. He will know what needs doing. Kill him in private. Then return here with your reward.",skyrim
2.529411765,The Prey,kill,short,7,"I am Garan Marethi, a fellow vampire. I have heard rumors about you, and I would like to ask for your help in tracking down a Dawnguard member.\nThere has been some trouble with our hunting operations lately. We were able to track one of them down, but he was not what we expected. He is quite intelligent, and very skilled at hiding his true nature.\nWe need to get rid of him before he can do more damage to us. He is known as Dawnguard. They are a powerful organization of vampire hunters. If anyone knows where he might be hiding out, it is you.",skyrim
1.214285714,The Prey,kill,short,8,"I'm Garan Marethi. I've been hunting vampires for years now. I'm one of the few who actually knows how to hunt them.\nI've tracked down many a Dawnguard in my time, but none have ever caught me alive. So, I'd like you to do it for me. Track down a Dawnguard and kill him discreetly. That will make sure everyone knows that we're the prey.",skyrim
1.923076923,The Prey,kill,short,9,"I am Garan Marethi, a fellow vampire. I have been hunting for many years now, but my time has come to end.\nWe must be more than we are right now. We must become the predators in our own environment. That means killing our enemies, not just eating them.\nThere is one among us who has yet to realize what it takes to become a predator. He is called Dawnguard. They are the ones who hunt us. You must go find him and tell him he is no longer welcome here.",skyrim
1.647058824,The Prey,kill,short,10,"I'm Garan Marethi. I'm a fellow vampire.\nWe're in need of help. We've been tracking down Dawnguard for some time now, but we haven't had much luck with them. They seem to be hiding out in the wilderness.\nThey have no fear of us, so we can't do anything about it. It seems like there must be at least one or two members of the Dawnguard here. Let's find them and tell them what you did.\nIt'll only take a few days. Once they know, they'll come running.",skyrim
